"screen_name","created_at","text","hashtags","followers_count","favourites_count","verified"
"MKucala",2021-08-30 19:35:15,"@CathieDWood S&amp;P 500, Nasdaq on pace to end at new records https://t.co/thxZsCjsXf Investors were buying information technology and consumer discretionary stocks, which helped support a record rally in the S&amp;P 500 and Nasdaq Composite.  TSY note yields receded",,1369,210,FALSE
"MKucala",2021-08-30 19:34:29,"@bettersaidthan1 S&amp;P 500, Nasdaq on pace to end at new records https://t.co/thxZsCjsXf Investors were buying information technology and consumer discretionary stocks, which helped support a record rally in the S&amp;P 500 and Nasdaq Composite.  TSY note yields receded",,1369,210,FALSE
"MKucala",2021-08-30 19:35:30,"@Stocktwits S&amp;P 500, Nasdaq on pace to end at new records https://t.co/thxZsCjsXf Investors were buying information technology and consumer discretionary stocks, which helped support a record rally in the S&amp;P 500 and Nasdaq Composite.  TSY note yields receded",,1369,210,FALSE
"MKucala",2021-08-30 19:35:10,"@fintech_review S&amp;P 500, Nasdaq on pace to end at new records https://t.co/thxZsCB3ON Investors were buying information technology and consumer discretionary stocks, which helped support a record rally in the S&amp;P 500 and Nasdaq Composite.  TSY note yields receded",,1369,210,FALSE
"MKucala",2021-08-30 19:35:21,"@zerohedge S&amp;P 500, Nasdaq on pace to end at new records https://t.co/thxZsCjsXf Investors were buying information technology and consumer discretionary stocks, which helped support a record rally in the S&amp;P 500 and Nasdaq Composite.  TSY note yields receded",,1369,210,FALSE
"MKucala",2021-08-30 19:34:20,"S&amp;P 500, Nasdaq on pace to end at new records https://t.co/thxZsCjsXf Investors were buying information technology and consumer discretionary stocks, which helped support a record rally in the S&amp;P 500 and Nasdaq Composite.  TSY note yields receded",,1369,210,FALSE
"biedexmarkets",2021-08-30 12:44:39,"These Are 7 Oil Stocks You Should Sell for September
This is certainly an odd economy. On one hand, the delta variant is a dark shadow over how long economic expansion lasts. On the other, the economy is booming and oil stocks have gone from zeros to heroes in the past ... https://t.co/UPAPgV797R",,3856,8841,FALSE
"biedexmarkets",2021-08-26 00:11:59,"South Korea rate decision, oil and currencies SINGAPORE — Asia-Pacific stocks were set for a mixed open on Thursday, as U.S. markets again surged to record highs. Meanwhile, investors look ahead to the Bank of Korea's upcoming rate decision.Japan's Nikkei 225 was poised for a ...",,3856,8841,FALSE
"biedexmarkets",2021-08-30 18:19:21,"4 Extraction Stocks to Buy as Oil Prices Surge By StockNews

© Reuters. 4 Extraction Stocks to Buy as Oil Prices Surge

Oil prices are increasing, with demand for fuel now at its highest since the onset of the COVID-19 pandemic. The growing demand and short-term supply bottl... https://t.co/cKDFbBOHEw",,3856,8841,FALSE
"biedexmarkets",2021-08-25 19:06:57,"Commodities and Cryptos: Oil holds onto gains post EIA report, Gold softens, Bitcoin steadies
      
                Oil
Crude bullishness returned as COVID headlines supported an improved reopening outlook for the rest of the year and as US stocks rallied to fresh records.  T... https://t.co/b3SNJOUzaA",,3856,8841,FALSE
"biedexmarkets",2021-08-25 14:58:43,"7 Best Commodity Stocks to Buy for a Covid World

Commodity stocks help diversify long-term investment portfolios. The range of commodities to consider varies from energy sources (such as oil, natural gas, and coal) to metals (including precious, rare and industrial) an... https://t.co/obGKuWMnIB",,3856,8841,FALSE
"brucekenison",2021-08-30 18:17:52,"Pivotal #Markets Timing Event.  Kenison Counting Numbers is flashing SELL signals for #Crude #Gold #USD $SPX #BTC #Wheat and #LeanHogs.  And, a BUY signal for $VIX and #Lumber.  #Investing #News for #Trading #Stocks #Options #Futures #Crypto #metals #forex #oil and #crops.","Markets Crude Gold USD BTC Wheat LeanHogs Lumber Investing News Trading Stocks Options Futures Crypto metals forex oil crops",485,2,FALSE
"MITickWatcher",2021-08-30 17:58:40,"#NASDAQ E-mini #Futures #NQ_U <U+2B06><U+FE0F>  172.75 Points (1.12%) to 15,599.25 #futurestrading #future #NASDAQ100 #Investment #investing #trading #invest #investor #investors #stock #stocks #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/PW2BF3Ln5N","NASDAQ Futures NQ_U futurestrading future NASDAQ100 Investment investing trading invest investor investors stock stocks StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-27 14:23:57,"#CrudeOil October #Futures #CL_V <U+2B06><U+FE0F> 1.3% to $68.66 #oilprice #OilPriceWar #oilandgas #OPEC #opecmeeting #futurestrading #future #Investment #invest #investor #investors #investing #trading #stocks #stock #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/A3Kgj0Dhke","CrudeOil Futures CL_V oilprice OilPriceWar oilandgas OPEC opecmeeting futurestrading future Investment invest investor investors investing trading stocks stock StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-26 18:21:33,"#Dow E-mini #Futures #YM_U <U+0001F53B> 188 Pts (0.53%) to 35,204. Check Advanced Futures Chart w/ Auto #Fibonacci Lines, Support &amp; Resistance, Futures Money Flow Chart &amp; Alert, Futures VWAP Chart #futurestrading #future #Investment #investing #stocks #StockMarket https://t.co/wdPhiyfr3i https://t.co/vD393hcNqW","Dow Futures YM_U Fibonacci futurestrading future Investment investing stocks StockMarket",5289,0,FALSE
"MITickWatcher",2021-08-30 17:55:30,"S&amp;P 500 E-mini #Futures #ES_U <U+2B06><U+FE0F> 25.25 Points (0.56%) to 4,530.75 #SP500 $SPX $SPY #futurestrading #future #Investment #investing #trading #invest #investor #investors #stock #stocks #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/jJ9RbykPa5","Futures ES_U SP500 futurestrading future Investment investing trading invest investor investors stock stocks StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-30 14:11:45,"#NASDAQ E-mini #Futures #NQ_U <U+2B06><U+FE0F>  82.75 Points (0.54%) to 15,509.25 #futurestrading #future #NASDAQ100 #Investment #investing #trading #invest #investor #investors #stock #stocks #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/lWhYiMOlRk","NASDAQ Futures NQ_U futurestrading future NASDAQ100 Investment investing trading invest investor investors stock stocks StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-25 18:34:45,"#Dow E-mini #Futures #YM_U <U+2B06><U+FE0F> 73 Pts (0.21%) to 35,405. Check Advanced Futures Chart w/ Auto #Fibonacci Lines, Support &amp; Resistance, Futures Money Flow Chart &amp; Alert, Futures VWAP Chart #futurestrading #future #Investment #investing #stocks #StockMarket https://t.co/wdPhiyfr3i https://t.co/DNM2Ys2y1Q","Dow Futures YM_U Fibonacci futurestrading future Investment investing stocks StockMarket",5289,0,FALSE
"MITickWatcher",2021-08-27 13:50:17,"#Dow E-mini #Futures #YM_U <U+2B06><U+FE0F> 66 Pts (0.19%) to 35,261. Check Advanced Futures Chart w/ Auto #Fibonacci Lines, Support &amp; Resistance, Futures Money Flow Chart &amp; Alert, Futures VWAP Chart #futurestrading #future #Investment #investing #stocks #StockMarket https://t.co/wdPhiyfr3i https://t.co/iI5Bn3cee5","Dow Futures YM_U Fibonacci futurestrading future Investment investing stocks StockMarket",5289,0,FALSE
"MITickWatcher",2021-08-27 13:56:14,"#NASDAQ E-mini #Futures #NQ_U <U+2B06><U+FE0F>22.25 Points (0.15%) to 15,309.5 #futurestrading #future #NASDAQ100 #Investment #investing #trading #invest #investor #investors #stock #stocks #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/Mnx8Tr6zgA","NASDAQ Futures NQ_U futurestrading future NASDAQ100 Investment investing trading invest investor investors stock stocks StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-30 14:08:10,"S&amp;P 500 E-mini #Futures #ES_U <U+2B06><U+FE0F> 8.0 Points (0.18%) to 4,513.5 #SP500 $SPX $SPY #futurestrading #future #Investment #investing #trading #invest #investor #investors #stock #stocks #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/R3TPwvX4sj","Futures ES_U SP500 futurestrading future Investment investing trading invest investor investors stock stocks StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-23 19:57:43,"#NASDAQ E-mini #Futures #NQ_F <U+2B06><U+FE0F>232.5 Points (1.54%) to 15,319.25 #futurestrading #future #NASDAQ100 #Investment #investing #trading #invest #investor #investors #stock #stocks #StockMarket #Trade #market https://t.co/wdPhiyfr3i 
https://t.co/qxWgvQqEdf https://t.co/IlpiMmjGHY","NASDAQ Futures NQ_F futurestrading future NASDAQ100 Investment investing trading invest investor investors stock stocks StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-30 14:26:37,"#Ethereum #ETH September #Futures <U+0001F53B> 2.12% to $3,192.5 $ETH #Ether #futurestrading #future #Investment #investing #invest #stocks #StockMarket #StocksToWatch #cryptocurrencies #CryptoNews #trading #CME #Crypto #market #Markets #Trade #Trader https://t.co/wdPhiyfr3i https://t.co/akASgSs73o","Ethereum ETH Futures Ether futurestrading future Investment investing invest stocks StockMarket StocksToWatch cryptocurrencies CryptoNews trading CME Crypto market Markets Trade Trader",5289,0,FALSE
"MITickWatcher",2021-08-26 14:30:08,"#gold December #Futures #GC_Z <U+0001F53B> 0.23% to $1,788.6 #goldprice #silverprice #futurestrading #preciousmetals #Metal #future #Investment #investing #trading #invest #investor #investors #stocks #stock #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/Ugx2U3Zz0c","gold Futures GC_Z goldprice silverprice futurestrading preciousmetals Metal future Investment investing trading invest investor investors stocks stock StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-24 18:11:50,"#NASDAQ E-mini #Futures #NQ_U <U+2B06><U+FE0F> 14.75 Points (0.1%) to 15,343. #futurestrading #future #NASDAQ100 #Investment #investing #trading #invest #investor #investors #stock #stocks #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/BMB9AbM3TX","NASDAQ Futures NQ_U futurestrading future NASDAQ100 Investment investing trading invest investor investors stock stocks StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-24 18:09:22,"#Dow E-mini #Futures #YM_U <U+2B06><U+FE0F> 48 Pts (0.14%) to 35,376. Check Advanced Futures Chart w/ Auto #Fibonacci Lines, Support &amp; Resistance, Futures Money Flow Chart &amp; Alert, Futures VWAP Chart #futurestrading #future #Investment #investing #stocks #StockMarket https://t.co/wdPhiyfr3i https://t.co/EU4mums9ty","Dow Futures YM_U Fibonacci futurestrading future Investment investing stocks StockMarket",5289,0,FALSE
"MITickWatcher",2021-08-27 13:53:49,"S&amp;P 500 E-mini #Futures #ES_U <U+2B06><U+FE0F>11.25 Points (0.25%) to 4,481.25 #SP500 $SPX $SPY #futurestrading #future #Investment #investing #trading #invest #investor #investors #stock #stocks #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/nXD2LaXiEI","Futures ES_U SP500 futurestrading future Investment investing trading invest investor investors stock stocks StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-25 14:12:50,"#silver September #Futures #SI_U <U+0001F53B> 0.71% to $23.72 #silverprice #goldprice #futurestrading #preciousmetals #Metal #future #Investment #investing #trading #invest #investor #investors #stocks #stock #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/XN7DOEkhL3","silver Futures SI_U silverprice goldprice futurestrading preciousmetals Metal future Investment investing trading invest investor investors stocks stock StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-25 14:14:47,"#gold December #Futures #GC_Z <U+0001F53B> 0.86% to $1,789.4 #goldprice #silverprice #futurestrading #preciousmetals #Metal #future #Investment #investing #trading #invest #investor #investors #stocks #stock #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/JxMFbE9Sh1","gold Futures GC_Z goldprice silverprice futurestrading preciousmetals Metal future Investment investing trading invest investor investors stocks stock StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-27 17:31:12,"#Dow E-mini #Futures #YM_U <U+2B06><U+FE0F> 227 Pts (0.64%) to 35,422. Check Advanced Futures Chart w/ Auto #Fibonacci Lines, Support &amp; Resistance, Futures Money Flow Chart &amp; Alert, Futures VWAP Chart #futurestrading #future #Investment #investing #stocks #StockMarket https://t.co/wdPhiyfr3i https://t.co/YEhVP3pVHn","Dow Futures YM_U Fibonacci futurestrading future Investment investing stocks StockMarket",5289,0,FALSE
"MITickWatcher",2021-08-24 13:59:22,"S&amp;P 500 E-mini #Futures #ES_U <U+2B06><U+FE0F> 2.5 Points (0.06%) to 4,483.75 #SP500 $SPX $SPY #futurestrading #future #Investment #investing #trading #invest #investor #investors #stock #stocks #StockMarket #Trade #market https://t.co/wdPhixXQbK https://t.co/qXt1fJlPV6","Futures ES_U SP500 futurestrading future Investment investing trading invest investor investors stock stocks StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-25 18:38:08,"S&amp;P 500 E-mini #Futures #ES_U <U+2B06><U+FE0F> 11.5 Points (0.26%) to 4,495.25 #SP500 $SPX $SPY #futurestrading #future #Investment #investing #trading #invest #investor #investors #stock #stocks #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/xUbbHPpxgA","Futures ES_U SP500 futurestrading future Investment investing trading invest investor investors stock stocks StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-24 14:28:42,"#CrudeOil October #Futures #CL_V <U+2B06><U+FE0F> 2.32% to $67.06 #oilprice #OilPriceWar #oilandgas #OPEC #opecmeeting #futurestrading #future #Investment #invest #investor #investors #investing #trading #stocks #stock #StockMarket #Trade #market https://t.co/wdPhixXQbK https://t.co/OPw8HzISuA","CrudeOil Futures CL_V oilprice OilPriceWar oilandgas OPEC opecmeeting futurestrading future Investment invest investor investors investing trading stocks stock StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-26 13:48:38,"#Dow E-mini #Futures #YM_U <U+0001F53B> 4 Pts (0.01%) to 35,388. Check Advanced Futures Chart w/ Auto #Fibonacci Lines, Support &amp; Resistance, Futures Money Flow Chart &amp; Alert, Futures VWAP Chart #futurestrading #future #Investment #investing #stocks #StockMarket https://t.co/wdPhiyfr3i https://t.co/FKCgIPdZgc","Dow Futures YM_U Fibonacci futurestrading future Investment investing stocks StockMarket",5289,0,FALSE
"MITickWatcher",2021-08-26 18:25:26,"S&amp;P 500 E-mini #Futures #ES_U <U+0001F53B>21.25 Points (0.47%) to 4,472.25 #SP500 $SPX $SPY #futurestrading #future #Investment #investing #trading #invest #investor #investors #stock #stocks #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/seoABJn4RY","Futures ES_U SP500 futurestrading future Investment investing trading invest investor investors stock stocks StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-25 14:17:15,"#CrudeOil October #Futures #CL_V <U+0001F53B> 0.16% to $67.53 #oilprice #OilPriceWar #oilandgas #OPEC #opecmeeting #futurestrading #future #Investment #invest #investor #investors #investing #trading #stocks #stock #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/XKXJVPWzhj","CrudeOil Futures CL_V oilprice OilPriceWar oilandgas OPEC opecmeeting futurestrading future Investment invest investor investors investing trading stocks stock StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-24 14:19:38,"#Ethereum #ETH August #Futures <U+0001F53B> 3.13% to $3,238.25 $ETH #Ether #futurestrading #future #Investment #investing #invest #stocks #StockMarket #StocksToWatch #cryptocurrencies #CryptoNews #trading #CME #Crypto #market #Markets #Trade #Trader https://t.co/wdPhixXQbK https://t.co/o0XNgZr0ed","Ethereum ETH Futures Ether futurestrading future Investment investing invest stocks StockMarket StocksToWatch cryptocurrencies CryptoNews trading CME Crypto market Markets Trade Trader",5289,0,FALSE
"MITickWatcher",2021-08-24 18:10:28,"S&amp;P 500 E-mini #Futures #ES_U <U+2B06><U+FE0F> 4.25 Points (0.09%) to 4,485.5 #SP500 $SPX $SPY #futurestrading #future #Investment #investing #trading #invest #investor #investors #stock #stocks #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/ZrlxyQlsv3","Futures ES_U SP500 futurestrading future Investment investing trading invest investor investors stock stocks StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-24 14:24:04,"#silver September #Futures #SI_U <U+2B06><U+FE0F> 1.04% to $23.89 #silverprice #goldprice #futurestrading #preciousmetals #Metal #future #Investment #investing #trading #invest #investor #investors #stocks #stock #StockMarket #Trade #market https://t.co/wdPhixXQbK https://t.co/hwfOgHfu5V","silver Futures SI_U silverprice goldprice futurestrading preciousmetals Metal future Investment investing trading invest investor investors stocks stock StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-27 17:34:22,"S&amp;P 500 E-mini #Futures #ES_U <U+2B06><U+FE0F> 37 Points (0.83%) to 4,507. #SP500 $SPX $SPY #futurestrading #future #Investment #investing #trading #invest #investor #investors #stock #stocks #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/cw04FoNO33","Futures ES_U SP500 futurestrading future Investment investing trading invest investor investors stock stocks StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-24 14:26:58,"#gold December #Futures #GC_Z <U+2B06><U+FE0F> 0.12% to $1,810.0 #goldprice #silverprice #futurestrading #preciousmetals #Metal #future #Investment #investing #trading #invest #investor #investors #stocks #stock #StockMarket #Trade #market https://t.co/wdPhixXQbK https://t.co/o1IrbimcgO","gold Futures GC_Z goldprice silverprice futurestrading preciousmetals Metal future Investment investing trading invest investor investors stocks stock StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-25 18:39:11,"#NASDAQ E-mini #Futures #NQ_U <U+0001F53B> 11.5 Points (0.07%) to 15,352. #futurestrading #future #NASDAQ100 #Investment #investing #trading #invest #investor #investors #stock #stocks #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/0GLFIVR65t","NASDAQ Futures NQ_U futurestrading future NASDAQ100 Investment investing trading invest investor investors stock stocks StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-26 14:23:04,"#silver September #Futures #SI_U <U+0001F53B>0.96% to $23.64 #silverprice #goldprice #futurestrading #preciousmetals #Metal #future #Investment #investing #trading #invest #investor #investors #stocks #stock #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/NU3QVXbJaZ","silver Futures SI_U silverprice goldprice futurestrading preciousmetals Metal future Investment investing trading invest investor investors stocks stock StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-26 18:29:16,"#NASDAQ E-mini #Futures #NQ_U <U+0001F53B> 59.25 Points (0.39%) to 15,308. #futurestrading #future #NASDAQ100 #Investment #investing #trading #invest #investor #investors #stock #stocks #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/0aU0pSdOIh","NASDAQ Futures NQ_U futurestrading future NASDAQ100 Investment investing trading invest investor investors stock stocks StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-26 14:32:33,"#CrudeOil October #Futures #CL_V <U+0001F53B>0.12% to $67.91 #oilprice #OilPriceWar #oilandgas #OPEC #opecmeeting #futurestrading #future #Investment #invest #investor #investors #investing #trading #stocks #stock #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/NHMq3VqXsK","CrudeOil Futures CL_V oilprice OilPriceWar oilandgas OPEC opecmeeting futurestrading future Investment invest investor investors investing trading stocks stock StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-27 14:13:12,"#Ethereum #ETH September #Futures <U+2B06><U+FE0F>2.78% to $3,221.75 $ETH #Ether #futurestrading #future #Investment #investing #invest #stocks #StockMarket #StocksToWatch #cryptocurrencies #CryptoNews #trading #CME #Crypto #market #Markets #Trade #Trader https://t.co/wdPhiyfr3i https://t.co/hlxmgdiSLc","Ethereum ETH Futures Ether futurestrading future Investment investing invest stocks StockMarket StocksToWatch cryptocurrencies CryptoNews trading CME Crypto market Markets Trade Trader",5289,0,FALSE
"MITickWatcher",2021-08-27 14:17:12,"#silver September #Futures #SI_U <U+2B06><U+FE0F> 0.28% to $23.62 #silverprice #goldprice #futurestrading #preciousmetals #Metal #future #Investment #investing #trading #invest #investor #investors #stocks #stock #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/xevQgAfqMc","silver Futures SI_U silverprice goldprice futurestrading preciousmetals Metal future Investment investing trading invest investor investors stocks stock StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-30 14:34:32,"#CrudeOil October #Futures #CL_V <U+0001F53B> 0.31% to $68.53 #oilprice #OilPriceWar #oilandgas #OPEC #opecmeeting #futurestrading #future #Investment #invest #investor #investors #investing #trading #stocks #stock #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/cOynGT2MoD","CrudeOil Futures CL_V oilprice OilPriceWar oilandgas OPEC opecmeeting futurestrading future Investment invest investor investors investing trading stocks stock StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-25 13:46:57,"S&amp;P 500 E-mini #Futures #ES_U <U+0001F53B> 0.5 Points (0.01%) to 4,483.25 #SP500 $SPX $SPY #futurestrading #future #Investment #investing #trading #invest #investor #investors #stock #stocks #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/RjKHQZ0zIM","Futures ES_U SP500 futurestrading future Investment investing trading invest investor investors stock stocks StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-30 14:31:21,"#gold December #Futures #GC_Z <U+0001F53B> 0.29% to $1,814.2 #goldprice #silverprice #futurestrading #preciousmetals #Metal #future #Investment #investing #trading #invest #investor #investors #stocks #stock #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/SsbxY16TKI","gold Futures GC_Z goldprice silverprice futurestrading preciousmetals Metal future Investment investing trading invest investor investors stocks stock StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-30 14:03:15,"#Dow E-mini #Futures #YM_U <U+0001F53B>35 Pts (0.10%) to 35,368. Check Advanced Futures Chart w/ Auto #Fibonacci Lines, Support &amp; Resistance, Futures Money Flow Chart &amp; Alert, Futures VWAP Chart #futurestrading #future #Investment #investing #stocks #StockMarket https://t.co/wdPhiyfr3i https://t.co/x6u9byg9vF","Dow Futures YM_U Fibonacci futurestrading future Investment investing stocks StockMarket",5289,0,FALSE
"MITickWatcher",2021-08-27 17:34:54,"S&amp;P 500 E-mini #Futures #ES_U <U+2B06><U+FE0F> 37 Points (0.83%) to 4,507. #SP500 $SPX $SPY #futurestrading #future #Investment #investing #trading #invest #investor #investors #stock #stocks #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/iBQdh7X7Xs","Futures ES_U SP500 futurestrading future Investment investing trading invest investor investors stock stocks StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-26 13:53:40,"#NASDAQ E-mini #Futures #NQ_U <U+0001F53B>18.5 Points (0.12%) to 15,348.75 #futurestrading #future #NASDAQ100 #Investment #investing #trading #invest #investor #investors #stock #stocks #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/ZCWIwgFv6V","NASDAQ Futures NQ_U futurestrading future NASDAQ100 Investment investing trading invest investor investors stock stocks StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-25 14:11:15,"#Ethereum #ETH August #Futures <U+0001F53B> 3.15% to $3,117.25 $ETH #Ether #futurestrading #future #Investment #investing #invest #stocks #StockMarket #StocksToWatch #cryptocurrencies #CryptoNews #trading #CME #Crypto #market #Markets #Trade #Trader https://t.co/wdPhiyfr3i https://t.co/u6Lf0BEONW","Ethereum ETH Futures Ether futurestrading future Investment investing invest stocks StockMarket StocksToWatch cryptocurrencies CryptoNews trading CME Crypto market Markets Trade Trader",5289,0,FALSE
"MITickWatcher",2021-08-26 13:50:58,"S&amp;P 500 E-mini #Futures #ES_U <U+0001F53B> 6.5 Points (0.14%) to 4,487. #SP500 $SPX $SPY #futurestrading #future #Investment #investing #trading #invest #investor #investors #stock #stocks #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/CdVjGyI7rW","Futures ES_U SP500 futurestrading future Investment investing trading invest investor investors stock stocks StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-24 14:21:05,"#Ethereum #ETH August #Futures <U+0001F53B> 3.13% to $3,238.25 $ETH #Ether #futurestrading #future #Investment #investing #invest #stocks #StockMarket #StocksToWatch #cryptocurrencies #CryptoNews #trading #CME #Crypto #market #Markets #Trade #Trader https://t.co/wdPhixXQbK https://t.co/wbQSe5X7D1","Ethereum ETH Futures Ether futurestrading future Investment investing invest stocks StockMarket StocksToWatch cryptocurrencies CryptoNews trading CME Crypto market Markets Trade Trader",5289,0,FALSE
"MITickWatcher",2021-08-27 14:21:45,"#gold December #Futures #GC_Z <U+2B06><U+FE0F>0.3% to $1,799.6 #goldprice #silverprice #futurestrading #preciousmetals #Metal #future #Investment #investing #trading #invest #investor #investors #stocks #stock #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/pKJnxLqQap","gold Futures GC_Z goldprice silverprice futurestrading preciousmetals Metal future Investment investing trading invest investor investors stocks stock StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-25 13:44:33,"#Dow E-mini #Futures #YM_U <U+0001F53B> 89 Pts (0.25%) to 35,243. Check Advanced Futures Chart w/ Auto #Fibonacci Lines, Support &amp; Resistance, Futures Money Flow Chart &amp; Alert, Futures VWAP Chart #futurestrading #future #Investment #investing #stocks #StockMarket https://t.co/wdPhiyfr3i https://t.co/t68mof4yNR","Dow Futures YM_U Fibonacci futurestrading future Investment investing stocks StockMarket",5289,0,FALSE
"MITickWatcher",2021-08-27 17:37:19,"#NASDAQ E-mini #Futures #NQ_U <U+2B06><U+FE0F> 142.75 Points (0.93%) to 15,430. #futurestrading #future #NASDAQ100 #Investment #investing #trading #invest #investor #investors #stock #stocks #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/vFySZx1qdu","NASDAQ Futures NQ_U futurestrading future NASDAQ100 Investment investing trading invest investor investors stock stocks StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-30 14:37:41,"#silver September #Futures #SI_U <U+0001F53B> 0.51% to $23.94 #silverprice #goldprice #futurestrading #preciousmetals #Metal #future #Investment #investing #trading #invest #investor #investors #stocks #stock #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/buKSnM6KQS","silver Futures SI_U silverprice goldprice futurestrading preciousmetals Metal future Investment investing trading invest investor investors stocks stock StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-23 20:00:39,"S&amp;P 500 E-mini #Futures #ES_F <U+2B06><U+FE0F>42.5 Points (0.96%) to 4,479.5 #SP500 $SPX $SPY #futurestrading #future #Investment #investing #trading #invest #investor #investors #stock #stocks #StockMarket #Trade #market https://t.co/wdPhiyfr3i
https://t.co/qxWgvQqEdf https://t.co/ZXiW9XxkYa","Futures ES_F SP500 futurestrading future Investment investing trading invest investor investors stock stocks StockMarket Trade market",5289,0,FALSE
"MITickWatcher",2021-08-24 13:57:18,"#Dow E-mini #Futures #YM_U <U+2B06><U+FE0F> 17 Pts (0.05%) to 35,345. Check Advanced Futures Chart w/ Auto #Fibonacci Lines, Support &amp; Resistance, Futures Money Flow Chart &amp; Alert, Futures VWAP Chart #futurestrading #future #Investment #investing #stocks #StockMarket https://t.co/wdPhixXQbK https://t.co/2DHQMzfCZO","Dow Futures YM_U Fibonacci futurestrading future Investment investing stocks StockMarket",5289,0,FALSE
"MITickWatcher",2021-08-25 14:08:58,"#Ethereum #ETH August #Futures <U+0001F53B> 3.15% to $3,117.25 $ETH #Ether #futurestrading #future #Investment #investing #invest #stocks #StockMarket #StocksToWatch #cryptocurrencies #CryptoNews #trading #CME #Crypto #market #Markets #Trade #Trader https://t.co/wdPhiyfr3i https://t.co/6Vx0CksUV3","Ethereum ETH Futures Ether futurestrading future Investment investing invest stocks StockMarket StocksToWatch cryptocurrencies CryptoNews trading CME Crypto market Markets Trade Trader",5289,0,FALSE
